"item","Demanda","Valor","addValue"
"2017-11-01 10","35970.231","0.905791",""
"2017-11-01 11","39948.542","1.005972",""
"2017-11-01 12","43319.384","1.090856",""
"2017-11-01 13","45819.83","1.153821",""
"2017-11-01 14","47815.78","1.204082",""
"2017-11-01 15","47681.04","1.200689",""
"2017-11-01 16","46253.32","1.164737",""
"2017-11-01 17","44553.908","1.121943",""
"2017-11-01 18","43033.592","1.083659",""
"2017-11-01 19","42468.63","1.088193",""
"2017-11-01 20","44917.395","1.332369",""
"2017-11-01 21","48138.413","2.254279",""
"2017-11-01 22","48589.674","2.425674",""
"2017-11-01 23","46960.003","1.446305",""
"2017-11-01 24","42860.94","1.103657",""
"2017-11-02 01","37682.145","0.956034",""
"2017-11-02 02","33280.004","0.844348",""
"2017-11-02 03","30822.696","0.782003",""
"2017-11-02 04","29844.816","0.757193",""
"2017-11-02 05","29916.422","0.75901",""
"2017-11-02 06","31458.33","0.798129",""
"2017-11-02 07","38459.787","0.975764",""
"2017-11-02 08","46814.457","1.18773",""
"2017-11-02 09","54508.732","1.840483",""
"2017-11-02 10","59790.527","3.026347",""
"2017-11-02 11","62391.027","3.157973",""
"2017-11-02 12","63224.116","3.200141",""
"2017-11-02 13","63621.611","3.22026",""
"2017-11-02 14","62643.732","3.170763",""
"2017-11-02 15","62694.173","3.090225",""
"2017-11-02 16","62995.314","1.876558",""
"2017-11-02 17","62776.329","1.834378",""
"2017-11-02 18","61247.91","1.789717",""
"2017-11-02 19","58374.211","1.698376",""
"2017-11-02 20","56890.491","2.186598",""
"2017-11-02 21","58851.379","4.185935",""
"2017-11-02 22","56138.989","4.053242",""
"2017-11-02 23","51533.118","2.852318",""
"2017-11-02 24","45768.486","1.317175",""
"2017-11-03 01","39921.589","1.240597",""
"2017-11-03 02","35271.389","1.096088",""
"2017-11-03 03","32324.73","1.004518",""
"2017-11-03 04","31069.685","0.965517",""
"2017-11-03 05","31107.845","0.966702",""
"2017-11-03 06","32421.39","1.007522",""
"2017-11-03 07","39224.196","1.218925",""
"2017-11-03 08","48077.513","1.494049",""
"2017-11-03 09","56220.1","1.790048",""
"2017-11-03 10","61966.784","2.197946",""
"2017-11-03 11","64984.071","2.511878",""
"2017-11-03 12","65317.178","2.524754",""
"2017-11-03 13","65259.236","2.285639",""
"2017-11-03 14","63346.939","2.016967",""
"2017-11-03 15","62506.385","1.990203",""
"2017-11-03 16","62326.296","1.984469",""
"2017-11-03 17","60882.83","1.938509",""
"2017-11-03 18","57391.471","1.827345",""
"2017-11-03 19","53154.835","1.682295",""
"2017-11-03 20","50976.965","1.613368",""
"2017-11-03 21","53388.017","1.689676",""
"2017-11-03 22","52732.251","1.668921",""
"2017-11-03 23","49073.332","1.55312",""
"2017-11-03 24","44623.264","1.41228",""
"2017-11-04 01","40140.71","1.242294",""
"2017-11-04 02","35862.621","1.096192",""
"2017-11-04 03","32917.054","1.006156",""
"2017-11-04 04","31103.389","0.956661",""
"2017-11-04 05","30662.83","0.95092",""
"2017-11-04 06","30808.582","0.955441",""
"2017-11-04 07","32207.231","0.998816",""
"2017-11-04 08","34604.85","1.064356",""
"2017-11-04 09","40870.494","1.280496",""
"2017-11-04 10","47480.275","1.493631",""
"2017-11-04 11","52621.274","1.655356",""
"2017-11-04 12","54397.124","1.71122",""
"2017-11-04 13","54295.59","1.708026",""
"2017-11-04 14","54527.525","1.715323",""
"2017-11-04 15","52893.619","1.663923",""
"2017-11-04 16","50296.462","1.582222",""
"2017-11-04 17","47455.087","1.492839",""
"2017-11-04 18","45193.848","1.421705",""
"2017-11-04 19","44085.036","1.398053",""
"2017-11-04 20","43584.716","1.382187",""
"2017-11-04 21","46114.216","1.462403",""
"2017-11-04 22","45993.438","1.458573",""
"2017-11-04 23","43269.094","1.372177",""
"2017-11-04 24","40369.27","1.280216",""
"2017-11-05 01","36472.791","1.131741",""
"2017-11-05 02","32989.064","1.004878",""
"2017-11-05 03","30887.16","0.931092",""
"2017-11-05 04","30219.519","0.910966",""
"2017-11-05 05","28792.991","0.867964",""
"2017-11-05 06","28548.348","0.860589",""
"2017-11-05 07","29044.065","0.875532",""
"2017-11-05 08","28888.515","0.870843",""
"2017-11-05 09","30841.678","0.943365",""
"2017-11-05 10","34265.066","1.048078",""
"2017-11-05 11","38235.894","1.169534",""
"2017-11-05 12","40871.227","1.250142",""
"2017-11-05 13","42678.169","1.305412",""
"2017-11-05 14","44141.222","1.350163",""
"2017-11-05 15","44146.701","1.350331",""
"2017-11-05 16","43181.904","1.32082",""
"2017-11-05 17","41772.169","1.2777",""
"2017-11-05 18","40015.798","1.223977",""
"2017-11-05 19","39196.983","1.223704",""
"2017-11-05 20","40174.85","1.294854",""
"2017-11-05 21","44662.83","1.453617",""
"2017-11-05 22","47801.895","1.555782",""
"2017-11-05 23","46923.039","1.527178",""
"2017-11-05 24","42565.061","1.374582",""
"2017-11-06 01","37266.926","1.026849",""
"2017-11-06 02","32830.039","0.255195",""
"2017-11-06 03","29891.22","0.07745",""
"2017-11-06 04","28786.87","0.074589",""
"2017-11-06 05","28790.549","0.551301",""
"2017-11-06 06","30051.438","0.941984",""
"2017-11-06 07","36666.677","1.158612",""
"2017-11-06 08","45348.219","1.432935",""
"2017-11-06 09","52625.265","1.729394",""
"2017-11-06 10","57958.019","1.95592",""
"2017-11-06 11","62334.027","2.103599",""
"2017-11-06 12","63632.327","2.147413",""
"2017-11-06 13","64669.529","2.182416",""
"2017-11-06 14","64204.343","2.166717",""
"2017-11-06 15","64288.238","2.169548",""
"2017-11-06 16","63509.36","2.143263",""
"2017-11-06 17","62568.734","2.107565",""
"2017-11-06 18","60149.698","1.934851",""
"2017-11-06 19","56566.057","1.826725",""
"2017-11-06 20","53933.279","1.929166",""
"2017-11-06 21","56491.178","2.923889",""
"2017-11-06 22","55771.271","2.886628",""
"2017-11-06 23","50803.354","1.977742",""
"2017-11-06 24","44971.204","1.38976",""
"2017-11-07 01","39430.82","0.102168",""
"2017-11-07 02","34724.222","0.089973",""
"2017-11-07 03","31990.063","0.082889",""
"2017-11-07 04","30815.112","0.079845",""
"2017-11-07 05","30735.496","0.079639",""
"2017-11-07 06","31621.497","0.09792",""
"2017-11-07 07","38145.912","1.219817",""
"2017-11-07 08","46454.408","1.485504",""
"2017-11-07 09","54117.638","1.788698",""
"2017-11-07 10","58705.75","1.973734",""
"2017-11-07 11","61778.83","2.467477",""
"2017-11-07 12","63154.701","3.268783",""
"2017-11-07 13","63614.806","3.151888",""
"2017-11-07 14","63349.75","2.938579",""
"2017-11-07 15","63891.003","2.636631",""
"2017-11-07 16","63698.046","2.141579",""
"2017-11-07 17","63189.862","2.124493",""
"2017-11-07 18","61041.146","2.052252",""
"2017-11-07 19","56776.457","1.90887",""
"2017-11-07 20","55178.53","1.820276",""
"2017-11-07 21","57263.682","1.925251",""
"2017-11-07 22","55517.191","1.866532",""
"2017-11-07 23","50570.378","1.4797",""
"2017-11-07 24","44932.184","0.122101",""
"2017-11-08 01","39177.828","0.104153",""
"2017-11-08 02","34917.609","0.092827",""
"2017-11-08 03","32420.71","0.08619",""
"2017-11-08 04","30977.391","0.082352",""
"2017-11-08 05","30824.447","0.081946",""
"2017-11-08 06","31673.705","0.084203",""
"2017-11-08 07","38098.49","1.20576",""
"2017-11-08 08","46549.128","1.496781",""
"2017-11-08 09","53787.394","1.801023",""
"2017-11-08 10","58881.154","1.982764",""
"2017-11-08 11","61623.695","2.075116",""
"2017-11-08 12","62774.042","2.113853",""
"2017-11-08 13","64345.394","2.166767",""
"2017-11-08 14","64376.079","2.1678",""
"2017-11-08 15","64792.025","2.181806",""
"2017-11-08 16","65460.799","2.204327",""
"2017-11-08 17","65193.989","2.195342",""
"2017-11-08 18","63130.258","2.029945",""
"2017-11-08 19","58616.556","1.743818",""
"2017-11-08 20","55495.935","1.780952",""
"2017-11-08 21","56342.488","1.868747",""
"2017-11-08 22","55762.594","1.88128",""
"2017-11-08 23","50577.569","0.793949",""
"2017-11-08 24","44702.21","0.121669",""
"2017-11-09 01","39126.239","0.10154",""
"2017-11-09 02","34894.611","0.090558",""
"2017-11-09 03","32283.775","0.042913",""
"2017-11-09 04","31118.149","0",""
"2017-11-09 05","30984.331","0",""
"2017-11-09 06","31617.303","0.070045",""
"2017-11-09 07","37575.221","0.097515",""
"2017-11-09 08","45998.335","1.167534",""
"2017-11-09 09","53389.694","1.605218",""
"2017-11-09 10","58275.585","1.752119",""
"2017-11-09 11","61402.036","1.846118",""
"2017-11-09 12","63522.132","1.909861",""
"2017-11-09 13","65204.507","1.960444",""
"2017-11-09 14","64823.231","1.94898",""
"2017-11-09 15","65504.166","1.986037",""
"2017-11-09 16","66329.349","2.048843",""
"2017-11-09 17","65614.087","2.005983",""
"2017-11-09 18","63379.542","1.889528",""
"2017-11-09 19","58649.533","1.748512",""
"2017-11-09 20","55121.939","1.786395",""
"2017-11-09 21","56003.565","1.843325",""
"2017-11-09 22","55372.693","1.822561",""
"2017-11-09 23","50867.622","0.634294",""
"2017-11-09 24","45270.053","0.123215",""
"2017-11-10 01","39686.584","0.102803",""
"2017-11-10 02","35381.872","0.060357",""
"2017-11-10 03","32111.118","0",""
"2017-11-10 04","31530.354","0",""
"2017-11-10 05","31300.204","0",""
"2017-11-10 06","31888.82","0",""
"2017-11-10 07","37161.929","0.079828",""
"2017-11-10 08","45590.963","0.118098",""
"2017-11-10 09","53129.825","0.292036",""
"2017-11-10 10","59133.98","1.800793",""
"2017-11-10 11","62662.934","1.908259",""
"2017-11-10 12","65119.828","1.983079",""
"2017-11-10 13","66511.839","2.025469",""
"2017-11-10 14","66488.787","2.024767",""
"2017-11-10 15","67395.544","2.107735",""
"2017-11-10 16","68467.61","2.206149",""
"2017-11-10 17","67410.554","2.078391",""
"2017-11-10 18","63761.946","0.709012",""
"2017-11-10 19","58781.518","0.159695",""
"2017-11-10 20","55039.308","1.505707",""
"2017-11-10 21","54738.648","1.704985",""
"2017-11-10 22","54226.013","1.689017",""
"2017-11-10 23","50168.948","1.56265",""
"2017-11-10 24","45523.378","1.360427",""
"2017-11-11 01","41164.122","0.109172",""
"2017-11-11 02","37527.452","0.099527",""
"2017-11-11 03","34554.795","0.091643",""
"2017-11-11 04","32545.537","0.086315",""
"2017-11-11 05","31941.522","0.084713",""
"2017-11-11 06","31532.049","0.083627",""
"2017-11-11 07","32070.507","0.085056",""
"2017-11-11 08","34836.041","0.09239",""
"2017-11-11 09","41440.592","0.099439",""
"2017-11-11 10","48519.546","0.131744",""
"2017-11-11 11","53858.882","1.615462",""
"2017-11-11 12","55836.548","1.674781",""
"2017-11-11 13","56919.07","1.786323",""
"2017-11-11 14","56505.343","1.801883",""
"2017-11-11 15","54957.97","1.75254",""
"2017-11-11 16","52891.381","1.042043",""
"2017-11-11 17","50951.52","0.138347",""
"2017-11-11 18","48581.69","0.131912",""
"2017-11-11 19","46424.961","0.480774",""
"2017-11-11 20","45775.915","1.47708",""
"2017-11-11 21","47656.916","1.661158",""
"2017-11-11 22","48583.149","2.113735",""
"2017-11-11 23","46520.812","1.415925",""
"2017-11-11 24","43280.904","0.079258",""
"2017-11-12 01","39712.326","0.03506",""
"2017-11-12 02","36560.629","0.032278",""
"2017-11-12 03","33739.482","0.029787",""
"2017-11-12 04","32460.839","0.028658",""
"2017-11-12 05","31642.424","0.019954",""
"2017-11-12 06","31081.268","0",""
"2017-11-12 07","30882.901","0",""
"2017-11-12 08","30786.595","0",""
"2017-11-12 09","33347.823","0",""
"2017-11-12 10","37997.968","0.007189",""
"2017-11-12 11","41901.108","0.036993",""
"2017-11-12 12","44387.735","0.039187",""
"2017-11-12 13","46234.371","0.040818",""
"2017-11-12 14","47263.677","0.041726",""
"2017-11-12 15","47110.96","0.041592",""
"2017-11-12 16","45418.067","0.040097",""
"2017-11-12 17","44380.041","0.039181",""
"2017-11-12 18","43111.338","0.038061",""
"2017-11-12 19","42192.524","0.03991",""
"2017-11-12 20","42738.082","1.078043",""
"2017-11-12 21","45701.588","1.884819",""
"2017-11-12 22","49099.834","2.526568",""
"2017-11-12 23","47857.544","1.813784",""
"2017-11-12 24","43993.338","0.119293",""
"2017-11-13 01","38643.268","0.012184",""
"2017-11-13 02","34125.694","0",""
"2017-11-13 03","31566.367","0",""
"2017-11-13 04","30455.315","0",""
"2017-11-13 05","30294.983","0",""
"2017-11-13 06","31087.265","0.005881",""
"2017-11-13 07","36716.76","0.657573",""
"2017-11-13 08","44665.352","1.343539",""
"2017-11-13 09","52531.103","1.722585",""
"2017-11-13 10","59167.432","1.951395",""
"2017-11-13 11","63613.135","2.118076",""
"2017-11-13 12","66049.931","2.245029",""
"2017-11-13 13","68880.368","2.349923",""
"2017-11-13 14","69038.27","2.35531",""
"2017-11-13 15","70056.343","2.390042",""
"2017-11-13 16","70560.413","2.407239",""
"2017-11-13 17","69987.217","2.378857",""
"2017-11-13 18","67137.948","2.074555",""
"2017-11-13 19","61155.411","1.889695",""
"2017-11-13 20","55684.172","1.748727",""
"2017-11-13 21","55857.451","1.884498",""
"2017-11-13 22","56011.646","1.928555",""
"2017-11-13 23","50874.884","1.42445",""
"2017-11-13 24","45211.578","0.042766",""
"2017-11-14 01","39586.561","0.034949",""
"2017-11-14 02","35146.987","0.03103",""
"2017-11-14 03","32516.039","0.028706",""
"2017-11-14 04","31472.108","0.027785",""
"2017-11-14 05","31348.659","0.027676",""
"2017-11-14 06","31962.989","0.421264",""
"2017-11-14 07","37714.097","1.143957",""
"2017-11-14 08","46687.608","1.424976",""
"2017-11-14 09","54527.227","1.15535",""
"2017-11-14 10","60771.583","2.015799",""
"2017-11-14 11","65588.967","2.200408",""
"2017-11-14 12","68049.131","2.304399",""
"2017-11-14 13","69918.518","2.367704",""
"2017-11-14 14","70226.039","2.378118",""
"2017-11-14 15","71028.369","2.405287",""
"2017-11-14 16","70951.709","2.25504",""
"2017-11-14 17","69375.28","2.152438",""
"2017-11-14 18","66024.667","2.048482",""
"2017-11-14 19","60604.719","0.263704",""
"2017-11-14 20","54603.389","0.18594",""
"2017-11-14 21","55462.812","1.801234",""
"2017-11-14 22","55576.003","1.801405",""
"2017-11-14 23","50578.646","0.724026",""
"2017-11-14 24","44597.988","0",""
"2017-11-15 01","38746.002","0",""
"2017-11-15 02","34546.494","0",""
"2017-11-15 03","32148.205","0",""
"2017-11-15 04","31111.627","0",""
"2017-11-15 05","30994.064","0",""
"2017-11-15 06","31886.643","0",""
"2017-11-15 07","38053.577","0",""
"2017-11-15 08","46304.856","0",""
"2017-11-15 09","53812.109","0",""
"2017-11-15 10","58315.531","1.722319",""
"2017-11-15 11","60154.014","1.864117",""
"2017-11-15 12","61431.604","1.903708",""
"2017-11-15 13","62971.632","1.2983",""
"2017-11-15 14","63099.051","0.059858",""
"2017-11-15 15","64377.316","0.061071",""
"2017-11-15 16","65447.28","0.062087",""
"2017-11-15 17","64974.499","0.061638",""
"2017-11-15 18","62632.924","0.059416",""
"2017-11-15 19","58253.843","0.055262",""
"2017-11-15 20","54175.287","1.339647",""
"2017-11-15 21","54038.486","1.729283",""
"2017-11-15 22","54256.682","1.777442",""
"2017-11-15 23","50478.872","0.791724",""
"2017-11-15 24","44703.905","0.12157",""
"2017-11-16 01","39475.892","0.104857",""
"2017-11-16 02","35324.207","0.093828",""
"2017-11-16 03","32375.233","0.085995",""
"2017-11-16 04","31202.796","0.082881",""
"2017-11-16 05","30967.67","0.082257",""
"2017-11-16 06","31731.83","0.084287",""
"2017-11-16 07","36925.924","0.098083",""
"2017-11-16 08","45856.628","0.817832",""
"2017-11-16 09","53133.656","0.389798",""
"2017-11-16 10","58720.933","1.793711",""
"2017-11-16 11","62551.826","1.910731",""
"2017-11-16 12","64291.931","1.963885",""
"2017-11-16 13","65669.624","2.005968",""
"2017-11-16 14","65264.301","1.993588",""
"2017-11-16 15","66305.213","2.025384",""
"2017-11-16 16","67199.479","2.0527",""
"2017-11-16 17","66999.74","2.046599",""
"2017-11-16 18","64354.811","1.330887",""
"2017-11-16 19","59439.465","0.056387",""
"2017-11-16 20","54994.599","1.693797",""
"2017-11-16 21","54963.72","1.838841",""
"2017-11-16 22","54700.778","1.830045",""
"2017-11-16 23","50365.101","0.885496",""
"2017-11-16 24","44730.715","0.121643",""
"2017-11-17 01","39354.253","0.104445",""
"2017-11-17 02","35147.476","0.046641",""
"2017-11-17 03","32555.017","0",""
"2017-11-17 04","31454.982","0",""
"2017-11-17 05","31150.906","0",""
"2017-11-17 06","31626.22","0.083936",""
"2017-11-17 07","36931.253","0.098015",""
"2017-11-17 08","45261.116","0.120122",""
"2017-11-17 09","53511.705","1.295078",""
"2017-11-17 10","58811.749","1.820994",""
"2017-11-17 11","62358.933","1.915064",""
"2017-11-17 12","64323.457","1.975396",""
"2017-11-17 13","65597.854","2.080855",""
"2017-11-17 14","65564.589","2.088086",""
"2017-11-17 15","65795.555","2.095441",""
"2017-11-17 16","66226.57","2.100798",""
"2017-11-17 17","65392.429","2.004091",""
"2017-11-17 18","62108.032","0.510199",""
"2017-11-17 19","57280.839","0.155642",""
"2017-11-17 20","53341.715","0.414592",""
"2017-11-17 21","52700.119","1.6584",""
"2017-11-17 22","52194.658","1.688668",""
"2017-11-17 23","48397.051","1.562745",""
"2017-11-17 24","43677.2","1.302702",""
"2017-11-18 01","39399.78","0.104566",""
"2017-11-18 02","35883.812","0.095235",""
"2017-11-18 03","33227.068","0.088184",""
"2017-11-18 04","31842.923","0.084511",""
"2017-11-18 05","31349.033","0.083199",""
"2017-11-18 06","31158.866","0.082695",""
"2017-11-18 07","31799.781","0.084396",""
"2017-11-18 08","34214.798","0.090805",""
"2017-11-18 09","40638.078","0.107853",""
"2017-11-18 10","46903.653","0.726141",""
"2017-11-18 11","51616.127","1.559056",""
"2017-11-18 12","53255.854","1.648966",""
"2017-11-18 13","54200.197","1.445313",""
"2017-11-18 14","54974.68","1.47986",""
"2017-11-18 15","53117.249","1.60104",""
"2017-11-18 16","50515.939","1.200231",""
"2017-11-18 17","49082.672","0.400098",""
"2017-11-18 18","46805.49","0.124221",""
"2017-11-18 19","44629.981","0.121267",""
"2017-11-18 20","43712.982","0.160209",""
"2017-11-18 21","45587.658","1.376967",""
"2017-11-18 22","46609.533","1.519752",""
"2017-11-18 23","43869.698","1.358342",""
"2017-11-18 24","40610.502","0.110346",""
"2017-11-19 01","36682.496","0.095037",""
"2017-11-19 02","33471.516","0.086718",""
"2017-11-19 03","31176.88","0.055162",""
"2017-11-19 04","29879.306","0",""
"2017-11-19 05","29315.57","0",""
"2017-11-19 06","29076.143","0",""
"2017-11-19 07","28773.401","0",""
"2017-11-19 08","28758.668","0",""
"2017-11-19 09","31178.153","0",""
"2017-11-19 10","35066.815","0.055396",""
"2017-11-19 11","38372.832","0.101841",""
"2017-11-19 12","40666.948","0.10793",""
"2017-11-19 13","42118.26","0.111781",""
"2017-11-19 14","43076.829","0.114325",""
"2017-11-19 15","42962.172","0.114021",""
"2017-11-19 16","41673.083","0.110599",""
"2017-11-19 17","40589.708","0.107725",""
"2017-11-19 18","39725.688","0.105431",""
"2017-11-19 19","39572.557","0.107526",""
"2017-11-19 20","40492.074","0.337747",""
"2017-11-19 21","44133.735","1.358151",""
"2017-11-19 22","47647.217","1.45423",""
"2017-11-19 23","46281.012","1.298476",""
"2017-11-19 24","42133.637","0.114485",""
"2017-11-20 01","36587.488","0.090167",""
"2017-11-20 02","32222.304","0",""
"2017-11-20 03","29522.742","0",""
"2017-11-20 04","28468.524","0",""
"2017-11-20 05","28334.124","0",""
"2017-11-20 06","29390.416","0.013",""
"2017-11-20 07","35009.152","0.092914",""
"2017-11-20 08","43335.208","0.115011",""
"2017-11-20 09","51273.243","1.406141",""
"2017-11-20 10","58661.598","1.916429",""
"2017-11-20 11","63452.295","2.072937",""
"2017-11-20 12","65655.246","2.144907",""
"2017-11-20 13","66665.945","2.177925",""
"2017-11-20 14","65925.026","2.15372",""
"2017-11-20 15","66384.796","2.16874",""
"2017-11-20 16","66582.465","2.175197",""
"2017-11-20 17","65245.823","2.131531",""
"2017-11-20 18","62832.918","2.052703",""
"2017-11-20 19","57967.702","0.157508",""
"2017-11-20 20","54034.399","1.410161",""
"2017-11-20 21","54337.395","1.70649",""
"2017-11-20 22","55496.165","3.875017",""
"2017-11-20 23","50815.025","2.250912",""
"2017-11-20 24","44435.515","0.365024",""
"2017-11-21 01","38565.43","0",""
"2017-11-21 02","34323.383","0",""
"2017-11-21 03","32014.501","0",""
"2017-11-21 04","30854.393","0",""
"2017-11-21 05","30671.352","0",""
"2017-11-21 06","31460.513","0",""
"2017-11-21 07","36738.989","0.774405",""
"2017-11-21 08","45712.365","1.15626",""
"2017-11-21 09","53564.313","1.658197",""
"2017-11-21 10","59240.128","1.938273",""
"2017-11-21 11","62347.439","2.067402",""
"2017-11-21 12","64748.562","2.151096",""
"2017-11-21 13","66377.447","2.20521",""
"2017-11-21 14","66537.751","2.210537",""
"2017-11-21 15","67661.354","2.247865",""
"2017-11-21 16","68738.196","2.283641",""
"2017-11-21 17","68415.236","2.272911",""
"2017-11-21 18","65734.982","2.183866",""
"2017-11-21 19","61056.568","2.047647",""
"2017-11-21 20","56187.353","1.859602",""
"2017-11-21 21","55053.611","1.78051",""
"2017-11-21 22","56008.781","1.811402",""
"2017-11-21 23","51931.015","1.679521",""
"2017-11-21 24","45981.206","1.487096",""
"2017-11-22 01","40202.764","0.19966",""
"2017-11-22 02","35590.785","0.095176",""
"2017-11-22 03","32956.393","0.088132",""
"2017-11-22 04","31907.466","0.085326",""
"2017-11-22 05","31811.815","0.08507",""
"2017-11-22 06","32474.049","0.086841",""
"2017-11-22 07","38031.339","1.002498",""
"2017-11-22 08","46482.749","1.370296",""
"2017-11-22 09","54777.359","1.796181",""
"2017-11-22 10","61237.321","2.105482",""
"2017-11-22 11","65203.01","2.918533",""
"2017-11-22 12","67606.485","3.572795",""
"2017-11-22 13","69444.909","4.961065",""
"2017-11-22 14","69768.994","4.255686",""
"2017-11-22 15","71482.345","4.892704",""
"2017-11-22 16","72670.051","4.701007",""
"2017-11-22 17","72575.631","4.486955",""
"2017-11-22 18","70082.472","3.810736",""
"2017-11-22 19","63971.35","2.301313",""
"2017-11-22 20","58564.363","1.827138",""
"2017-11-22 21","56602.778","1.942532",""
"2017-11-22 22","56943.362","3.386349",""
"2017-11-22 23","52354.545","2.636772",""
"2017-11-22 24","47004.912","1.448539",""
"2017-11-23 01","44045.51","0.218405",""
"2017-11-23 02","39334.457","0.105024",""
"2017-11-23 03","36592.594","0.097703",""
"2017-11-23 04","35198.1","0.09398",""
"2017-11-23 05","35043.175","0.093566",""
"2017-11-23 06","35079.683","0.093664",""
"2017-11-23 07","37985.087","0.999722",""
"2017-11-23 08","47002.165","1.392418",""
"2017-11-23 09","56133.938","2.094737",""
"2017-11-23 10","62788.178","2.933804",""
"2017-11-23 11","67057.403","3.133286",""
"2017-11-23 12","69213.533","3.951239",""
"2017-11-23 13","71419.753","5.098754",""
"2017-11-23 14","71691.754","5.118172",""
"2017-11-23 15","72473.515","5.173983",""
"2017-11-23 16","73388.926","5.239335",""
"2017-11-23 17","72889.062","4.545663",""
"2017-11-23 18","69538.066","3.907876",""
"2017-11-23 19","62886.482","2.570598",""
"2017-11-23 20","57538.267","1.913042",""
"2017-11-23 21","55168.219","2.125336",""
"2017-11-23 22","55284.204","2.758904",""
"2017-11-23 23","49653.142","2.386351",""
"2017-11-23 24","44365.957","1.483548",""
"2017-11-24 01","39046.409","0.939445",""
"2017-11-24 02","34788.503","0.033126",""
"2017-11-24 03","32159.984","0.030624",""
"2017-11-24 04","31024.966","0.029543",""
"2017-11-24 05","30684.388","0.029218",""
"2017-11-24 06","30999.886","0.029519",""
"2017-11-24 07","34833.337","0.475427",""
"2017-11-24 08","42368.548","1.288337",""
"2017-11-24 09","50772.008","1.869403",""
"2017-11-24 10","58324.724","2.725091",""
"2017-11-24 11","61982.477","2.895991",""
"2017-11-24 12","63967.146","2.988721",""
"2017-11-24 13","65791.334","3.073952",""
"2017-11-24 14","64832.618","2.271868",""
"2017-11-24 15","65043.57","2.14713",""
"2017-11-24 16","65246.507","2.149687",""
"2017-11-24 17","64388.734","2.121426",""
"2017-11-24 18","61612.5","2.029957",""
"2017-11-24 19","56776.138","1.737255",""
"2017-11-24 20","52308.792","1.600561",""
"2017-11-24 21","51220.096","1.664795",""
"2017-11-24 22","51474.897","1.689416",""
"2017-11-24 23","48003.751","1.575492",""
"2017-11-24 24","43673.077","1.339095",""
"2017-11-25 01","40450.393","1.141642",""
"2017-11-25 02","36680.586","0.339654",""
"2017-11-25 03","33910.248","0",""
"2017-11-25 04","32633.262","0",""
"2017-11-25 05","32124.166","0",""
"2017-11-25 06","31834.156","0",""
"2017-11-25 07","32254.298","0",""
"2017-11-25 08","35224.675","0",""
"2017-11-25 09","41379.823","0.768959",""
"2017-11-25 10","48137.386","1.453236",""
"2017-11-25 11","53270.164","1.618328",""
"2017-11-25 12","55432.385","1.684015",""
"2017-11-25 13","56659.921","1.746462",""
"2017-11-25 14","55050.023","1.756193",""
"2017-11-25 15","53487.037","1.706331",""
"2017-11-25 16","51627.919","1.647022",""
"2017-11-25 17","50227.293","1.60234",""
"2017-11-25 18","48243.009","1.539038",""
"2017-11-25 19","45990.46","1.470094",""
"2017-11-25 20","45106.464","1.447559",""
"2017-11-25 21","45684.12","1.483482",""
"2017-11-25 22","47127.304","1.530345",""
"2017-11-25 23","44728.41","1.449609",""
"2017-11-25 24","41714.945","1.256702",""
"2017-11-26 01","38132.124","0.074905",""
"2017-11-26 02","34800.639","0",""
"2017-11-26 03","32195.947","0",""
"2017-11-26 04","30625.165","0",""
"2017-11-26 05","29877.921","0",""
"2017-11-26 06","29583.968","0",""
"2017-11-26 07","28967.331","0",""
"2017-11-26 08","29174.945","0",""
"2017-11-26 09","32029.82","0",""
"2017-11-26 10","36513.621","0",""
"2017-11-26 11","40571.607","0",""
"2017-11-26 12","43047.219","0",""
"2017-11-26 13","44871.993","0",""
"2017-11-26 14","46271.778","0",""
"2017-11-26 15","46096.233","0",""
"2017-11-26 16","44760.617","0",""
"2017-11-26 17","43461.408","0",""
"2017-11-26 18","42227.767","0",""
"2017-11-26 19","41574.943","0.234465",""
"2017-11-26 20","41968.357","1.207352",""
"2017-11-26 21","43818.507","1.371642",""
"2017-11-26 22","47959.919","1.522554",""
"2017-11-26 23","46277.053","1.328373",""
"2017-11-26 24","42146.933","0.341847",""
"2017-11-27 01","36632.022","0",""
"2017-11-27 02","32553.426","0",""
"2017-11-27 03","29945.384","0",""
"2017-11-27 04","28854.644","0",""
"2017-11-27 05","28739.188","0",""
"2017-11-27 06","29688.96","0",""
"2017-11-27 07","35049.576","0.266514",""
"2017-11-27 08","43314.484","1.322928",""
"2017-11-27 09","51640.915","1.655773",""
"2017-11-27 10","58722.688","1.934931",""
"2017-11-27 11","63581.432","2.095029",""
"2017-11-27 12","65926.77","2.172308",""
"2017-11-27 13","68573.9","2.259532",""
"2017-11-27 14","68997.552","2.273491",""
"2017-11-27 15","70810.071","3.248552",""
"2017-11-27 16","71619.401","3.594282",""
"2017-11-27 17","70926.547","3.559511",""
"2017-11-27 18","67960.387","2.609665",""
"2017-11-27 19","61437.911","1.981575",""
"2017-11-27 20","56754.232","1.830511",""
"2017-11-27 21","55230.854","1.788377",""
"2017-11-27 22","56046.051","1.992343",""
"2017-11-27 23","51707.035","1.664445",""
"2017-11-27 24","45930.98","1.405754",""
"2017-11-28 01","40281.912","1.151179",""
"2017-11-28 02","35719.79","0.153912",""
"2017-11-28 03","33085.825","0",""
"2017-11-28 04","31781.054","0",""
"2017-11-28 05","31415.293","0",""
"2017-11-28 06","32136.5","0",""
"2017-11-28 07","37327.385","0",""
